Number of Samples,Number of Expert Queries,Mean Distance Travelled,STDEV Distance Travelled,Mean Reward,STDEV Reward
228342,227842,131.5117270884253,2.842170943040401e-14,20.940000000000474,0.0
230436,229936,133.81250131199468,2.842170943040401e-14,21.1000000000005,0.0
232546,232046,162.87799824595757,0.0,25.5800000000012,0.0
235104,234604,51.9740810750248,0.0,7.759999999999879,0.0
235880,235380,133.7372672323715,2.842170943040401e-14,21.1000000000005,0.0
237990,237490,140.23174742620023,2.842170943040401e-14,22.310000000000688,0.0
240221,239721,125.24152154800807,1.4210854715202004e-14,20.030000000000335,3.552713678800501e-15
242224,241724,45.041161687873924,0.0,6.859999999999898,0.0
242910,242410,160.77927361834003,2.842170943040401e-14,25.41000000000117,3.552713678800501e-15
245451,244951,107.89885977980266,1.4210854715202004e-14,17.389999999999922,3.552713678800501e-15
247190,246690,81.47674413324287,1.4210854715202004e-14,12.809999999999771,0.0
248471,247971,58.022126105012454,7.105427357601002e-15,8.659999999999858,1.7763568394002505e-15
249337,248837,133.90618157354268,0.0,21.210000000000516,0.0
251458,250958,51.83008245632105,7.105427357601002e-15,7.789999999999878,0.0
252237,251737,124.56193858594011,1.4210854715202004e-14,19.760000000000286,3.552713678800501e-15
254213,253713,126.86068129675127,1.4210854715202004e-14,20.32000000000038,3.552713678800501e-15
256245,255745,160.81048055876502,0.0,25.21000000000114,0.0
258766,258266,132.64727557943345,0.0,21.080000000000496,0.0
260874,260374,157.40791070848786,0.0,24.840000000001083,0.0
263358,262858,139.358759388783,0.0,22.06000000000065,0.0
265564,265064,33.68697215009102,7.105427357601002e-15,5.229999999999933,0.0
266087,265587,131.87957141976977,0.0,20.98000000000048,0.0
268185,267685,52.108886165851004,0.0,7.779999999999878,8.881784197001252e-16
268963,268463,131.2404518987104,2.842170943040401e-14,20.840000000000458,0.0
271047,270547,51.936660814742126,7.105427357601002e-15,7.70999999999988,0.0
271818,271318,127.97765800949632,1.4210854715202004e-14,20.360000000000383,0.0
273854,273354,75.37559938991978,0.0,11.569999999999798,0.0
275011,274511,143.50073569079888,0.0,22.450000000000706,3.552713678800501e-15
277256,276756,30.391104345361605,0.0,4.7299999999999445,8.881784197001252e-16
277729,277229,163.63031354816164,0.0,25.570000000001194,3.552713678800501e-15
280286,279786,36.74261905046755,7.105427357601002e-15,5.629999999999924,0.0
280849,280349,59.16460812626072,7.105427357601002e-15,8.789999999999855,1.7763568394002505e-15
281728,281228,125.99729864591191,1.4210854715202004e-14,20.230000000000363,0.0
283751,283251,131.26455250418442,0.0,20.680000000000433,0.0
285819,285319,33.202898652683025,0.0,5.139999999999935,0.0
286333,285833,135.55911262181417,0.0,21.57000000000057,3.552713678800501e-15
288490,287990,169.23569492378184,2.842170943040401e-14,26.64000000000136,3.552713678800501e-15
291154,290654,124.9926577750484,0.0,19.8200000000003,0.0
293136,292636,74.51439215176116,0.0,11.5599999999998,1.7763568394002505e-15
294292,293792,74.83452776746243,0.0,11.619999999999795,1.7763568394002505e-15
295454,294954,58.106409251402866,0.0,8.749999999999858,0.0
296329,295829,163.0929785984959,2.842170943040401e-14,25.550000000001198,3.552713678800501e-15
298884,298384,129.30914283136013,0.0,20.56000000000041,3.552713678800501e-15
300940,300440,135.16234753079817,2.842170943040401e-14,21.390000000000548,3.552713678800501e-15
303079,302579,51.94186759490888,7.105427357601002e-15,7.749999999999881,1.7763568394002505e-15
303854,303354,64.47223982591686,0.0,9.789999999999836,0.0
304833,304333,132.3330927011504,0.0,20.97000000000048,0.0
306930,306430,13.620667797175296,0.0,2.1999999999999966,4.440892098500626e-16
307150,306650,40.652498516412905,0.0,6.199999999999912,0.0
307770,307270,141.87443525542835,0.0,22.14000000000066,0.0
309984,309484,147.73020495329982,0.0,23.040000000000806,3.552713678800501e-15
312288,311788,26.372833796916233,0.0,4.109999999999957,0.0
312699,312199,169.14761300189733,0.0,26.68000000000137,0.0
315367,314867,74.4220615616031,1.4210854715202004e-14,11.4899999999998,0.0
316516,316016,131.52167485481192,2.842170943040401e-14,20.850000000000456,3.552713678800501e-15
318601,318101,148.32037988801702,0.0,23.320000000000846,0.0
320933,320433,322.09173300733573,0.0,50.5999999999985,0.0
325993,325493,52.50846797470466,0.0,7.819999999999878,0.0
326775,326275,131.52765551254174,0.0,21.01000000000048,3.552713678800501e-15
328876,328376,125.62139031108093,0.0,20.030000000000335,3.552713678800501e-15
330879,330379,95.50688839716385,0.0,15.289999999999717,1.7763568394002505e-15
332408,331908,132.56424051208955,0.0,20.98000000000048,0.0
334506,334006,128.44411624255758,0.0,20.390000000000388,0.0
336545,336045,52.46615598224258,0.0,7.809999999999877,8.881784197001252e-16
337326,336826,131.0749715245927,0.0,20.940000000000474,0.0
339420,338920,157.3839744882494,0.0,24.77000000000107,3.552713678800501e-15
341897,341397,59.60875765662614,0.0,8.929999999999854,0.0
342790,342290,146.44049706648482,0.0,23.17000000000082,3.552713678800501e-15
